instId,direction,realizedPnl,posId,uTime,opened_at,type,exit_price,entry_price,contracts,reason,signal_reason
BTC-USDT-SWAP,long,16.577637788495053,pos410,1788209083139,1788201883139,2,68201.5,66476.39727251424,1,止盈,"多信号: close 66476.3>EMA50 64407.7, 阳线实体60%, MACD dif>dea"
BTC-USDT-SWAP,long,17.46852831195575,pos413,1788212683139,1788209083139,2,69725.8,67910.12920420233,1,止盈,"多信号: close 67910.0>EMA50 65091.2, 阳线实体52%, MACD dif>dea"
ETH-USDT-SWAP,short,-6.129900687105535,pos414,1788212683139,1788200083139,2,4247.38,4190.2998330454675,1,止损,"空信号: close 4190.3<EMA50 4230.5, 阴线实体50%, MACD dif<dea"
BTC-USDT-SWAP,long,18.163159186995216,pos419,1788217183139,1788212683139,2,71629.0,69741.99858200947,1,止盈,"多信号: close 69741.9>EMA50 65649.9, 阳线实体50%, MACD dif>dea"
BTC-USDT-SWAP,long,1.8255649756710142,pos422,1788219883139,1788217183139,2,71592.8,71338.77771357611,1,止损,"多信号: close 71338.7>EMA50 66541.0, 阳线实体53%, MACD dif>dea"
ETH-USDT-SWAP,long,5.634058448808397,pos423,1788220783139,1788212683139,2,4308.5199999999995,4247.901204909461,1,止盈,"多信号: close 4247.9>EMA50 4222.3, 阳线实体54%, MACD dif>dea"
ETH-USDT-SWAP,long,-5.425150612383125,pos428,1788222583139,1788220783139,2,4245.08,4295.061435406128,1,止损,"多信号: close 4295.1>EMA50 4235.8, 阳线实体46%, MACD dif>dea"
BTC-USDT-SWAP,long,2.229360905782537,pos431,1788225283139,1788221683139,2,72355.3,72060.15618133108,1,止损,"多信号: close 72060.1>EMA50 67500.0, 阳线实体59%, MACD dif>dea"
ETH-USDT-SWAP,short,6.284203284803755,pos432,1788225283139,1788222583139,2,4160.97,4228.006521108592,1,止盈,"空信号: close 4228.0<EMA50 4236.5, 阴线实体99%, MACD dif<dea"
ETH-USDT-SWAP,short,1.5637593323504189,pos435,1788233383139,1788225283139,2,4122.490000000001,4142.259968307659,1,止损,"空信号: close 4142.3<EMA50 4230.5, 阴线实体72%, MACD dif<dea"
ETH-USDT-SWAP,short,7.147440121265965,pos438,1788238783139,1788235183139,2,3998.7300000000005,4074.240886655988,1,止盈,"空信号: close 4074.3<EMA50 4186.1, 阴线实体51%, MACD dif<dea"
ETH-USDT-SWAP,short,-6.09316634490504,pos441,1788243283139,1788238783139,2,4060.6900000000005,4003.79057683937,1,止损,"空信号: close 4003.8<EMA50 4165.4, 阴线实体74%, MACD dif<dea"
ETH-USDT-SWAP,short,2.3804769902380176,pos446,1788248683139,1788244183139,2,3958.15,3985.9268083065335,1,止损,"空信号: close 3985.9<EMA50 4131.0, 阴线实体59%, MACD dif<dea"
BTC-USDT-SWAP,long,20.13493287667505,pos447,1788250483139,1788247783139,2,78132.2,76041.61980243128,1,止盈,"多信号: close 76041.5>EMA50 72065.7, 阳线实体57%, MACD dif>dea"
BTC-USDT-SWAP,long,5.20043535686011,pos450,1788254983139,1788250483139,2,79018.9,78420.13694584106,1,止损,"多信号: close 78420.0>EMA50 72640.8, 阳线实体69%, MACD dif>dea"
BTC-USDT-SWAP,long,24.25600772600967,pos453,1788270283139,1788255883139,2,82949.0,80441.7038754613,1,止盈,"多信号: close 80441.6>EMA50 74163.0, 阳线实体77%, MACD dif>dea"
ETH-USDT-SWAP,short,-12.513293273132183,pos456,1788298183139,1788293683139,2,4012.5400000000004,3891.359016777067,1,止损,"空信号: close 3891.4<EMA50 3959.5, 阴线实体67%, MACD dif<dea"
BTC-USDT-SWAP,long,10.521980288932067,pos461,1788302683139,1788299983139,2,84585.7,83449.48437891733,1,止盈,"多信号: close 83449.4>EMA50 81370.1, 阳线实体50%, MACD dif>dea"
ETH-USDT-SWAP,long,2.763477972110827,pos462,1788308983139,1788298183139,2,4067.7999999999997,4036.113263647068,1,止损,"多信号: close 4036.1>EMA50 3959.4, 阳线实体46%, MACD dif>dea"
BTC-USDT-SWAP,long,23.496098619388317,pos467,1788332383139,1788309883139,2,87147.9,84712.36000805713,1,止盈,"多信号: close 84712.3>EMA50 82046.7, 阳线实体49%, MACD dif>dea"
ETH-USDT-SWAP,long,-10.186865833519962,pos470,1788335983139,1788322483139,2,4101.13,4198.848669000699,1,止损,"多信号: close 4198.8>EMA50 4047.1, 阳线实体63%, MACD dif>dea"
BTC-USDT-SWAP,long,3.2510599863689116,pos473,1788341383139,1788334183139,2,87907.0,87494.19340466078,1,止损,"多信号: close 87494.1>EMA50 84275.1, 阳线实体84%, MACD dif>dea"
ETH-USDT-SWAP,short,-9.430753503365434,pos474,1788341383139,1788337783139,2,4094.8,4004.542136034363,1,止损,"空信号: close 4004.6<EMA50 4101.8, 阴线实体94%, MACD dif<dea"
BTC-USDT-SWAP,short,-17.326155897923886,pos479,1788349483139,1788344983139,2,86810.50000000001,85163.87159600563,1,止损,"空信号: close 85164.0<EMA50 85319.1, 阴线实体71%, MACD dif<dea"
BTC-USDT-SWAP,short,-20.13264439851229,pos482,1788357583139,1788351283139,2,86032.80000000002,84104.60426227993,1,止损,"空信号: close 84104.7<EMA50 85276.2, 阴线实体84%, MACD dif<dea"
ETH-USDT-SWAP,long,4.7398851080924675,pos483,1788357583139,1788345883139,2,4233.29,4181.683662088031,1,止损,"多信号: close 4181.7>EMA50 4100.7, 阳线实体80%, MACD dif>dea"
BTC-USDT-SWAP,long,4.643681439308533,pos488,1788365683139,1788358483139,2,87365.9,86814.44168522653,1,止损,"多信号: close 86814.3>EMA50 85209.9, 阳线实体62%, MACD dif>dea"
ETH-USDT-SWAP,short,-8.566949981548836,pos489,1788366583139,1788364783139,2,4237.1900000000005,4155.716953661343,1,止损,"空信号: close 4155.7<EMA50 4170.8, 阴线实体46%, MACD dif<dea"
ETH-USDT-SWAP,long,11.461016155067794,pos494,1788372883139,1788370183139,2,4438.37,4319.380962967838,1,止盈,"多信号: close 4319.4>EMA50 4185.9, 阳线实体53%, MACD dif>dea"
ETH-USDT-SWAP,long,-9.805600453795538,pos497,1788376483139,1788372883139,2,4336.03,4429.703137968971,1,止损,"多信号: close 4429.7>EMA50 4207.9, 阳线实体57%, MACD dif>dea"
BTC-USDT-SWAP,long,25.594327248236837,pos498,1788380083139,1788370183139,2,92417.6,89767.07493770747,1,止盈,"多信号: close 89767.0>EMA50 86503.5, 阳线实体72%, MACD dif>dea"
BTC-USDT-SWAP,long,-23.10033737222588,pos503,1788391783139,1788381883139,2,91188.9,93406.63596923796,1,止损,"多信号: close 93406.5>EMA50 88297.1, 阳线实体46%, MACD dif>dea"
ETH-USDT-SWAP,short,1.9967487267298356,pos504,1788404383139,1788390883139,2,4236.110000000001,4260.325705119859,1,止损,"空信号: close 4260.3<EMA50 4266.3, 阴线实体50%, MACD dif<dea"
ETH-USDT-SWAP,long,1.2367278678493818,pos509,1788415183139,1788411583139,2,4265.23,4248.605803419796,1,止损,"多信号: close 4248.6>EMA50 4243.5, 阳线实体72%, MACD dif>dea"
BTC-USDT-SWAP,long,-23.70033152233155,pos510,1788416083139,1788410683139,2,90362.6,92641.13128658987,1,止损,"多信号: close 92641.0>EMA50 90725.5, 阳线实体59%, MACD dif>dea"
BTC-USDT-SWAP,short,12.421978599964024,pos515,1788421483139,1788416083139,2,88856.40000000001,90188.12012005644,1,止损,"空信号: close 90188.2<EMA50 90909.6, 阴线实体57%, MACD dif<dea"
ETH-USDT-SWAP,long,1.8824675614951212,pos516,1788422383139,1788419683139,2,4289.59,4266.487285742178,1,止损,"多信号: close 4266.5>EMA50 4252.1, 阳线实体66%, MACD dif>dea"
ETH-USDT-SWAP,short,2.878751344420249,pos521,1788428683139,1788425983139,2,4178.14,4211.122144516461,1,止损,"空信号: close 4211.1<EMA50 4254.8, 阴线实体49%, MACD dif<dea"
BTC-USDT-SWAP,short,-23.593512695625265,pos524,1788435883139,1788424183139,2,89889.6,87619.00303195346,1,止损,"空信号: close 87619.1<EMA50 90339.6, 阴线实体79%, MACD dif<dea"
ETH-USDT-SWAP,short,11.679173960444922,pos527,1788446683139,1788429583139,2,3941.5800000000004,4062.373716462681,1,止盈,"空信号: close 4062.4<EMA50 4234.2, 阴线实体83%, MACD dif<dea"
ETH-USDT-SWAP,short,1.0683914184453842,pos530,1788451183139,1788446683139,2,3921.36,3935.9725804746913,1,止损,"空信号: close 3936.0<EMA50 4121.6, 阴线实体63%, MACD dif<dea"
BTC-USDT-SWAP,long,-21.071091729178544,pos531,1788473683139,1788435883139,2,88447.1,90464.75324629471,1,止损,"多信号: close 90464.7>EMA50 89610.1, 阳线实体76%, MACD dif>dea"
BTC-USDT-SWAP,short,-14.11803326976814,pos534,1788474583139,1788473683139,2,89660.80000000002,88337.99607105873,1,止损,"空信号: close 88338.1<EMA50 90180.5, 阴线实体82%, MACD dif<dea"
BTC-USDT-SWAP,short,19.95717484029418,pos539,1788489883139,1788481783139,2,85216.40000000001,87298.37487146516,1,止盈,"空信号: close 87298.5<EMA50 89719.2, 阴线实体55%, MACD dif<dea"
BTC-USDT-SWAP,short,1.8106629408128545,pos542,1788502483139,1788489883139,2,84957.80000000002,85223.95717266764,1,止损,"空信号: close 85224.1<EMA50 88754.3, 阴线实体68%, MACD dif<dea"
ETH-USDT-SWAP,short,7.780157627931158,pos543,1788506983139,1788488083139,2,3654.03,3735.52635445654,1,止盈,"空信号: close 3735.5<EMA50 3871.8, 阴线实体96%, MACD dif<dea"
BTC-USDT-SWAP,long,4.0128677652576155,pos546,1788511483139,1788506983139,2,87349.2,86860.80821936455,1,止损,"多信号: close 86860.7>EMA50 86853.0, 阳线实体61%, MACD dif>dea"
BTC-USDT-SWAP,long,-14.477159154319784,pos549,1788515983139,1788513283139,2,86738.1,88098.39766659868,1,止损,"多信号: close 88098.3>EMA50 87078.2, 阳线实体54%, MACD dif>dea"
BTC-USDT-SWAP,short,18.818440506328724,pos552,1788524083139,1788518683139,2,84014.40000000001,85981.24187156867,1,止盈,"空信号: close 85981.3<EMA50 87084.8, 阴线实体69%, MACD dif<dea"
BTC-USDT-SWAP,short,3.8004168141803327,pos557,1788532183139,1788524983139,2,83582.1,84045.95570927268,1,止损,"空信号: close 84046.1<EMA50 86538.8, 阴线实体75%, MACD dif<dea"
ETH-USDT-SWAP,short,-5.110546860741728,pos560,1788537583139,1788525883139,2,3679.67,3632.2204766308982,1,止损,"空信号: close 3632.2<EMA50 3722.3, 阴线实体52%, MACD dif<dea"
BTC-USDT-SWAP,short,-13.787720255708042,pos561,1788545683139,1788534883139,2,84349.70000000001,83054.63013949896,1,止损,"空信号: close 83054.7<EMA50 85451.8, 阴线实体66%, MACD dif<dea"
ETH-USDT-SWAP,short,-4.677406578242246,pos566,1788551983139,1788548383139,2,3643.82,3600.668178306731,1,止损,"空信号: close 3600.7<EMA50 3670.4, 阴线实体48%, MACD dif<dea"
BTC-USDT-SWAP,long,4.53430588598954,pos567,1788555583139,1788547483139,2,85745.2,85206.29366456876,1,止损,"多信号: close 85206.2>EMA50 84655.5, 阳线实体65%, MACD dif>dea"
ETH-USDT-SWAP,short,1.0526866373976103,pos572,1788559183139,1788556483139,2,3573.78,3587.8877002240883,1,止损,"空信号: close 3587.9<EMA50 3650.5, 阴线实体60%, MACD dif<dea"
BTC-USDT-SWAP,long,12.778148694383667,pos575,1788560983139,1788558283139,2,88856.8,87490.81132489919,1,止盈,"多信号: close 87490.7>EMA50 85232.0, 阳线实体81%, MACD dif>dea"
ETH-USDT-SWAP,short,5.200620294747384,pos578,1788563683139,1788560083139,2,3502.3700000000003,3557.906341118033,1,止盈,"空信号: close 3557.9<EMA50 3637.9, 阴线实体88%, MACD dif<dea"
BTC-USDT-SWAP,long,-11.679429132433436,pos581,1788565483139,1788560983139,2,87882.6,88962.12055296687,1,止损,"多信号: close 88962.0>EMA50 85602.9, 阳线实体86%, MACD dif>dea"
BTC-USDT-SWAP,long,19.195417438710468,pos584,1788567283139,1788566383139,2,92103.1,90092.46047589101,1,止盈,"多信号: close 90092.4>EMA50 86374.6, 阳线实体77%, MACD dif>dea"
BTC-USDT-SWAP,long,-17.76422133750303,pos587,1788568183139,1788567283139,2,89772.7,91458.50653048506,1,止损,"多信号: close 91458.4>EMA50 86574.0, 阳线实体51%, MACD dif>dea"
BTC-USDT-SWAP,long,-19.936565638445142,pos590,1788572683139,1788569983139,2,89931.2,91833.97397685608,1,止损,"多信号: close 91833.9>EMA50 87098.4, 阳线实体79%, MACD dif>dea"
ETH-USDT-SWAP,short,5.107118971768505,pos591,1788573583139,1788563683139,2,3436.2900000000004,3490.824747091231,1,止盈,"空信号: close 3490.8<EMA50 3621.2, 阴线实体97%, MACD dif<dea"
BTC-USDT-SWAP,short,-22.177473689740502,pos596,1788578083139,1788575383139,2,88418.00000000001,86287.60543374284,1,止损,"空信号: close 86287.7<EMA50 87555.5, 阴线实体83%, MACD dif<dea"
ETH-USDT-SWAP,short,4.844836337935884,pos597,1788578983139,1788573583139,2,3376.42,3428.2707087337258,1,止盈,"空信号: close 3428.3<EMA50 3568.3, 阴线实体80%, MACD dif<dea"
BTC-USDT-SWAP,long,22.13158974748478,pos602,1788666283139,1788661783139,2,87499.3,85199.79147951177,1,止盈,"多信号: close 85199.7>EMA50 85113.8, 阳线实体93%, MACD dif>dea"
ETH-USDT-SWAP,short,4.888178503071116,pos605,1788669883139,1788656383139,2,3241.9,3294.0497599106666,1,止盈,"空信号: close 3294.1<EMA50 3333.0, 阴线实体51%, MACD dif<dea"
BTC-USDT-SWAP,long,-18.03300383698159,pos608,1788676183139,1788666283139,2,85642.4,87359.1995839062,1,止损,"多信号: close 87359.1>EMA50 85281.7, 阳线实体52%, MACD dif>dea"
ETH-USDT-SWAP,short,1.7981508498652166,pos609,1788678883139,1788669883139,2,3200.8,3221.992904951128,1,止损,"空信号: close 3222.0<EMA50 3311.9, 阴线实体67%, MACD dif<dea"
ETH-USDT-SWAP,long,-4.327759049968529,pos614,1788688783139,1788686083139,2,3230.3799999999997,3270.4071969012343,1,止损,"多信号: close 3270.4>EMA50 3268.1, 阳线实体64%, MACD dif>dea"
BTC-USDT-SWAP,long,4.12017199772992,pos617,1788694183139,1788680683139,2,89045.5,88544.68770637382,1,止损,"多信号: close 88544.6>EMA50 86233.5, 阳线实体86%, MACD dif>dea"
BTC-USDT-SWAP,short,3.8919955802327135,pos620,1788701383139,1788697783139,2,86467.90000000001,86943.80541072864,1,止损,"空信号: close 86943.9<EMA50 87494.2, 阴线实体50%, MACD dif<dea"
ETH-USDT-SWAP,long,4.82800220037249,pos621,1788702283139,1788691483139,2,3315.8799999999997,3264.3098830547474,1,止盈,"多信号: close 3264.3>EMA50 3263.5, 阳线实体100%, MACD dif>dea"
ETH-USDT-SWAP,long,6.033311152931329,pos626,1788719383139,1788702283139,2,3380.43,3316.748299321026,1,止盈,"多信号: close 3316.7>EMA50 3263.1, 阳线实体60%, MACD dif>dea"
ETH-USDT-SWAP,long,4.58322978959261,pos629,1788720283139,1788719383139,2,3443.44,3394.188887660244,1,止盈,"多信号: close 3394.2>EMA50 3301.7, 阳线实体97%, MACD dif>dea"
ETH-USDT-SWAP,long,5.743389700362317,pos632,1788724783139,1788722983139,2,3524.81,3463.881757117818,1,止盈,"多信号: close 3463.9>EMA50 3321.7, 阳线实体95%, MACD dif>dea"
BTC-USDT-SWAP,long,10.614031466576481,pos635,1788727483139,1788708583139,2,88695.8,87546.27581543464,1,止损,"多信号: close 87546.2>EMA50 87345.9, 阳线实体46%, MACD dif>dea"
ETH-USDT-SWAP,long,0.9437256598645182,pos638,1788730183139,1788724783139,2,3533.85,3520.885375713498,1,止损,"多信号: close 3520.9>EMA50 3334.9, 阳线实体66%, MACD dif>dea"
BTC-USDT-SWAP,long,2.450355454678543,pos641,1788738283139,1788728383139,2,89723.1,89388.50865020705,1,止损,"多信号: close 89388.4>EMA50 87714.2, 阳线实体49%, MACD dif>dea"
ETH-USDT-SWAP,long,-6.242024213877867,pos644,1788741883139,1788737383139,2,3533.3399999999997,3592.1974734020773,1,止损,"多信号: close 3592.2>EMA50 3425.7, 阳线实体67%, MACD dif>dea"
BTC-USDT-SWAP,long,21.098976916116097,pos645,1788749983139,1788740083139,2,92849.9,90648.2532317725,1,止盈,"多信号: close 90648.2>EMA50 88595.9, 阳线实体69%, MACD dif>dea"
BTC-USDT-SWAP,long,-16.62553310001383,pos648,1788755383139,1788752683139,2,90808.9,92379.85893053611,1,止损,"多信号: close 92379.8>EMA50 89932.4, 阳线实体94%, MACD dif>dea"
BTC-USDT-SWAP,long,11.674623536106722,pos653,1788764383139,1788760783139,2,95147.3,93885.32133572147,1,止损,"多信号: close 93885.2>EMA50 90750.4, 阳线实体47%, MACD dif>dea"
ETH-USDT-SWAP,long,3.0592233149235115,pos656,1788770683139,1788763483139,2,3659.71,3625.475174263633,1,止损,"多信号: close 3625.5>EMA50 3531.4, 阳线实体73%, MACD dif>dea"
BTC-USDT-SWAP,long,-17.87405284182937,pos659,1788773383139,1788769783139,2,94404.8,96096.95440697945,1,止损,"多信号: close 96096.9>EMA50 92355.8, 阳线实体53%, MACD dif>dea"
ETH-USDT-SWAP,long,2.5179183475588807,pos662,1788785083139,1788772483139,2,3725.0899999999997,3696.2001714386915,1,止损,"多信号: close 3696.2>EMA50 3577.9, 阳线实体69%, MACD dif>dea"
ETH-USDT-SWAP,long,1.9186126235500123,pos665,1788790483139,1788786883139,2,3779.0099999999998,3756.0563405942025,1,止损,"多信号: close 3756.0>EMA50 3643.9, 阳线实体70%, MACD dif>dea"
ETH-USDT-SWAP,long,-4.971106170016078,pos668,1788793183139,1788791383139,2,3776.06,3821.972045677322,1,止损,"多信号: close 3822.0>EMA50 3672.4, 阳线实体70%, MACD dif>dea"
BTC-USDT-SWAP,short,-18.235791013954856,pos671,1788794983139,1788783283139,2,94269.1,92538.92491106005,1,止损,"空信号: close 92539.0<EMA50 93201.6, 阴线实体61%, MACD dif<dea"
BTC-USDT-SWAP,long,-16.97157332114064,pos674,1788795883139,1788794983139,2,92452.4,94056.30298062375,1,止损,"多信号: close 94056.2>EMA50 92998.6, 阳线实体55%, MACD dif>dea"
ETH-USDT-SWAP,long,5.838450024188217,pos675,1788797683139,1788794083139,2,3884.37,3822.132248633801,1,止盈,"多信号: close 3822.1>EMA50 3687.7, 阳线实体83%, MACD dif>dea"
ETH-USDT-SWAP,long,6.114763025970039,pos680,1788800383139,1788797683139,2,3938.52,3873.4663765520236,1,止盈,"多信号: close 3873.5>EMA50 3710.5, 阳线实体59%, MACD dif>dea"
BTC-USDT-SWAP,short,-17.53401662126146,pos683,1788803083139,1788798583139,2,93089.30000000002,91428.15706640708,1,止损,"空信号: close 91428.3<EMA50 92872.9, 阴线实体47%, MACD dif<dea"
ETH-USDT-SWAP,long,7.5824236357228445,pos684,1788803983139,1788800383139,2,4016.19,3936.3894739058187,1,止盈,"多信号: close 3936.4>EMA50 3733.0, 阳线实体64%, MACD dif>dea"
BTC-USDT-SWAP,long,-16.990797329464606,pos689,1788806683139,1788804883139,2,91293.0,92899.9832413258,1,止损,"多信号: close 92899.9>EMA50 92782.4, 阳线实体85%, MACD dif>dea"
ETH-USDT-SWAP,long,2.2333594057706994,pos690,1788810283139,1788805783139,2,4086.52,4060.113089397594,1,止损,"多信号: close 4060.1>EMA50 3788.7, 阳线实体55%, MACD dif>dea"
ETH-USDT-SWAP,short,-11.390077408042416,pos693,1788839983139,1788831883139,2,4113.77,4003.928074957055,1,止损,"空信号: close 4003.9<EMA50 4037.1, 阴线实体46%, MACD dif<dea"
BTC-USDT-SWAP,long,6.378773969963652,pos698,1788848983139,1788841783139,2,91737.3,91008.04992803962,1,止损,"多信号: close 91007.9>EMA50 90376.8, 阳线实体69%, MACD dif>dea"
ETH-USDT-SWAP,long,2.850498834427018,pos699,1788851683139,1788842683139,2,4090.9,4058.3204014550024,1,止损,"多信号: close 4058.3>EMA50 4038.4, 阳线实体81%, MACD dif>dea"
ETH-USDT-SWAP,long,10.134744515120673,pos702,1788855283139,1788852583139,2,4233.12,4127.5921987494185,1,止盈,"多信号: close 4127.6>EMA50 4062.3, 阳线实体51%, MACD dif>dea"
ETH-USDT-SWAP,long,-8.850249656763578,pos707,1788857983139,1788855283139,2,4157.79,4242.092555289991,1,止损,"多信号: close 4242.1>EMA50 4076.1, 阳线实体75%, MACD dif>dea"
BTC-USDT-SWAP,long,-20.535135507437523,pos710,1788865183139,1788855283139,2,92359.7,94319.87376386182,1,止损,"多信号: close 94319.8>EMA50 91539.4, 阳线实体52%, MACD dif>dea"
ETH-USDT-SWAP,long,-9.69602838680476,pos713,1788872383139,1788863383139,2,4151.43,4244.192472631732,1,止损,"多信号: close 4244.2>EMA50 4115.5, 阳线实体96%, MACD dif>dea"
BTC-USDT-SWAP,short,-22.763425747326888,pos714,1788875083139,1788868783139,2,93228.20000000001,91043.99352202834,1,止损,"空信号: close 91044.1<EMA50 92260.9, 阴线实体92%, MACD dif<dea"
BTC-USDT-SWAP,long,-19.207455535915646,pos719,1788924583139,1788923683139,2,98042.9,99864.6917577127,1,止损,"多信号: close 99864.6>EMA50 96275.9, 阳线实体82%, MACD dif>dea"
ETH-USDT-SWAP,short,8.349565494383672,pos720,1788928183139,1788916483139,2,4179.16,4266.878674280977,1,止盈,"空信号: close 4266.9<EMA50 4291.2, 阴线实体70%, MACD dif<dea"
BTC-USDT-SWAP,short,31.034100808356158,pos725,1788936283139,1788931783139,2,91747.40000000001,94944.155858765,1,止盈,"空信号: close 94944.3<EMA50 96637.8, 阴线实体80%, MACD dif<dea"
ETH-USDT-SWAP,short,-5.939942918078037,pos726,1788936283139,1788930883139,2,4214.780000000001,4159.567744691566,1,止损,"空信号: close 4159.6<EMA50 4257.2, 阴线实体54%, MACD dif<dea"
ETH-USDT-SWAP,long,1.1766541830751345,pos731,1788947083139,1788942583139,2,4257.36,4241.34410611619,1,止损,"多信号: close 4241.3>EMA50 4234.7, 阳线实体67%, MACD dif>dea"
ETH-USDT-SWAP,long,7.730675238822564,pos734,1788952483139,1788948883139,2,4372.16,4290.521906658445,1,止盈,"多信号: close 4290.5>EMA50 4243.3, 阳线实体86%, MACD dif>dea"
ETH-USDT-SWAP,long,9.316268049316173,pos737,1788955183139,1788952483139,2,4482.53,4384.9335877129815,1,止盈,"多信号: close 4384.9>EMA50 4257.3, 阳线实体49%, MACD dif>dea"
ETH-USDT-SWAP,long,-7.6323281701412915,pos740,1788957883139,1788955183139,2,4416.36,4488.230986208308,1,止损,"多信号: close 4488.2>EMA50 4280.6, 阳线实体55%, MACD dif>dea"
BTC-USDT-SWAP,short,10.910134704743847,pos741,1788966883139,1788936283139,2,90708.6,91890.91322708793,1,止损,"空信号: close 91891.0<EMA50 96062.2, 阴线实体73%, MACD dif<dea"
BTC-USDT-SWAP,short,24.008127203031144,pos746,1788975883139,1788970483139,2,87397.00000000001,89886.45444752689,1,止盈,"空信号: close 89886.6<EMA50 92304.6, 阴线实体68%, MACD dif<dea"
BTC-USDT-SWAP,short,25.179829281055287,pos749,1788984883139,1788975883139,2,84795.80000000002,87399.88076848979,1,止盈,"空信号: close 87400.0<EMA50 91577.1, 阴线实体56%, MACD dif<dea"
ETH-USDT-SWAP,short,12.131367744259709,pos750,1788984883139,1788974983139,2,4219.72,4345.3161955403675,1,止盈,"空信号: close 4345.3<EMA50 4350.3, 阴线实体57%, MACD dif<dea"
BTC-USDT-SWAP,short,4.096074240496378,pos753,1788987583139,1788984883139,2,83472.00000000001,83965.3260870932,1,止损,"空信号: close 83965.4<EMA50 89777.0, 阴线实体88%, MACD dif<dea"
ETH-USDT-SWAP,short,-10.619504670869052,pos758,1788998383139,1788987583139,2,4324.04,4222.118032307463,1,止损,"空信号: close 4222.1<EMA50 4325.2, 阴线实体76%, MACD dif<dea"
BTC-USDT-SWAP,short,8.577054150615131,pos761,1789001983139,1788990283139,2,82374.70000000001,83315.25039025665,1,止损,"空信号: close 83315.4<EMA50 88409.7, 阴线实体80%, MACD dif<dea"
ETH-USDT-SWAP,long,-10.78410023126005,pos762,1789013683139,1788999283139,2,4227.87,4331.431351636782,1,止损,"多信号: close 4331.4>EMA50 4291.5, 阳线实体83%, MACD dif>dea"
BTC-USDT-SWAP,long,13.210919052546425,pos767,1789033483139,1789028083139,2,85135.0,83729.47585681695,1,止盈,"多信号: close 83729.4>EMA50 83658.2, 阳线实体56%, MACD dif>dea"
BTC-USDT-SWAP,long,-13.439915681000059,pos770,1789054183139,1789037983139,2,82897.6,84158.0637362319,1,止损,"多信号: close 84158.0>EMA50 83941.5, 阳线实体55%, MACD dif>dea"
BTC-USDT-SWAP,short,-12.822905277352191,pos773,1789060483139,1789056883139,2,84855.70000000001,83657.66615534246,1,止损,"空信号: close 83657.8<EMA50 84029.1, 阴线实体70%, MACD dif<dea"
ETH-USDT-SWAP,short,-10.87554812393907,pos776,1789062283139,1789019983139,2,4409.26,4304.861579550385,1,止损,"空信号: close 4304.9<EMA50 4316.5, 阴线实体90%, MACD dif<dea"
ETH-USDT-SWAP,long,6.694644012950279,pos779,1789067683139,1789063183139,2,4494.59,4423.18467253423,1,止盈,"多信号: close 4423.2>EMA50 4312.0, 阳线实体66%, MACD dif>dea"
BTC-USDT-SWAP,long,-14.234752102085782,pos782,1789069483139,1789061383139,2,83870.6,85209.53514263727,1,止损,"多信号: close 85209.4>EMA50 84100.9, 阳线实体59%, MACD dif>dea"
ETH-USDT-SWAP,long,6.761001889290798,pos783,1789071283139,1789068583139,2,4576.94,4504.789116548817,1,止盈,"多信号: close 4504.8>EMA50 4345.6, 阳线实体77%, MACD dif>dea"
ETH-USDT-SWAP,long,-8.42226332482844,pos788,1789089283139,1789087483139,2,4649.49,4729.023376560004,1,止损,"多信号: close 4729.0>EMA50 4512.3, 阳线实体82%, MACD dif>dea"
BTC-USDT-SWAP,long,3.390564640744994,pos789,1789093783139,1789085683139,2,87562.8,87136.39393895603,1,止损,"多信号: close 87136.3>EMA50 84724.5, 阳线实体66%, MACD dif>dea"
BTC-USDT-SWAP,long,0.4230794362473654,pos792,1789097383139,1789094683139,2,87883.3,87753.17381946553,1,止损,"多信号: close 87753.1>EMA50 85717.5, 阳线实体95%, MACD dif>dea"
ETH-USDT-SWAP,long,11.858325921630614,pos795,1789109083139,1789105483139,2,4986.71,4863.201784891248,1,止盈,"多信号: close 4863.2>EMA50 4650.5, 阳线实体49%, MACD dif>dea"
ETH-USDT-SWAP,long,10.611953415590778,pos800,1789114483139,1789110883139,2,5086.49,4975.339551068558,1,止盈,"多信号: close 4975.3>EMA50 4714.8, 阳线实体73%, MACD dif>dea"
ETH-USDT-SWAP,long,0.8382023230117764,pos803,1789119883139,1789116283139,2,5144.64,5131.120096721522,1,止损,"多信号: close 5131.1>EMA50 4789.2, 阳线实体53%, MACD dif>dea"
ETH-USDT-SWAP,long,10.864409115549467,pos806,1789125283139,1789120783139,2,5306.43,5192.53642563169,1,止盈,"多信号: close 5192.5>EMA50 4857.3, 阳线实体68%, MACD dif>dea"
BTC-USDT-SWAP,long,-9.726828318065625,pos809,1789127983139,1789111783139,2,87952.0,88836.28868746283,1,止损,"多信号: close 88836.2>EMA50 86917.7, 阳线实体55%, MACD dif>dea"
ETH-USDT-SWAP,long,12.325630262306037,pos810,1789128883139,1789125283139,2,5414.41,5285.803590581649,1,止盈,"多信号: close 5285.8>EMA50 4925.8, 阳线实体53%, MACD dif>dea"
ETH-USDT-SWAP,long,12.353052914945057,pos813,1789134283139,1789130683139,2,5568.5,5439.465488106496,1,止盈,"多信号: close 5439.5>EMA50 5021.6, 阳线实体63%, MACD dif>dea"
